tradedate,instrumentsymbol,midprice
2025-01-05,USDKRW,1468.002
2025-01-05,USDMXN,20.637045
2025-01-05,USDMYR,4.50955
2025-01-05,USDNOK,11.36466
2025-01-05,USDPHP,58.0395
2025-01-05,USDPLN,4.1432
2025-01-05,USDRON,4.82631
2025-01-05,USDRUB,112.847035
2025-01-05,USDSAR,3.75539
2025-01-05,USDSEK,11.110285
2025-01-05,USDSGD,1.37035
2025-01-05,USDTHB,34.5
2025-01-05,USDTRY,35.332
2025-01-05,USDTWD,32.96
2025-01-05,USDUGX,3664.0
2025-01-05,USDZAR,18.727815
2025-01-05,USDZMW,28.0
2025-01-05,USOUSD,73.596
2025-01-05,USTUSD,0.99791
2025-01-05,XAGEUR,28.730932
2025-01-05,XAGSGD,40.587
2025-01-05,XAGUSD,29.618
2025-01-05,XALUSD,2496.0
2025-01-05,XAUAUD,4244.7128
2025-01-05,XAUCNH,19420.552
2025-01-05,XAUEUR,2560.27161
2025-01-05,XAUGBP,2124.1243
2025-01-05,XAUHKD,20532.761
2025-01-05,XAUJPY,415048.9059
2025-01-05,XAUSGD,3616.7922
2025-01-05,XAUTHB,91056.54
2025-01-05,XAUTRY,93252.45424
2025-01-05,XAUUSD,2639.32
2025-01-05,XCUUSD,8899.65
2025-01-05,XNGUSD,3.1955
2025-01-05,XNIUSD,15213.375
2025-01-05,XPBUSD,1922.15
2025-01-05,XPDUSD,926.75
2025-01-05,XPTUSD,939.15
2025-01-05,XZNUSD,2894.725
2025-01-05,ZARJPY,8.39692
2025-01-05,ZARMXN,1.1019462
2025-01-05,ZCFUSD,454.6
2025-01-05,ZSFUSD,993.8
2025-01-05,ZWFUSD,533.7
2025-01-06,AUDCAD,0.8957874
2025-01-06,AUDCHF,0.5650862
2025-01-06,AUDCNH,4.5895238
2025-01-06,AUDDKK,4.4843404
2025-01-06,AUDHUF,250.20132
2025-01-06,AUDJPY,98.43861
2025-01-06,AUDNOK,7.0544103
2025-01-06,AUDNZD,1.107033
2025-01-06,AUDPLN,2.5575142
2025-01-06,AUDSEK,6.9044294
2025-01-06,AUDSGD,0.8515428
2025-01-06,AUDUSD,0.62466
2025-01-06,AUDZAR,11.5925652
2025-01-06,BWPUSD,0.0723
2025-01-06,CADCHF,0.6308262
2025-01-06,CADJPY,109.89059
2025-01-06,CADMXN,14.1711528
2025-01-06,CADSGD,0.9506081
2025-01-06,CADZAR,12.9412011
2025-01-06,CCFUSD,10854.0
2025-01-06,CHFDKK,7.9356754
2025-01-06,CHFHUF,442.76666
2025-01-06,CHFJPY,174.20105
2025-01-06,CHFNOK,12.4837779
2025-01-06,CHFPLN,4.5258835
2025-01-06,CHFSEK,12.2183655
2025-01-06,CHFSGD,1.5069255
2025-01-06,CHFZAR,20.5146856
2025-01-06,CNHJPY,21.44854
2025-01-06,EURAUD,1.6632648
2025-01-06,EURCAD,1.4899317
2025-01-06,EURCHF,0.939888
2025-01-06,EURCNH,7.6335935
2025-01-06,EURCZK,25.159767
2025-01-06,EURDKK,7.4586457
2025-01-06,EURGBP,0.8298721
2025-01-06,EURHKD,8.0783163
2025-01-06,EURHUF,416.15105
2025-01-06,EURILS,3.7769858
2025-01-06,EURJPY,163.72947
2025-01-06,EURMXN,21.11405
2025-01-06,EURNOK,11.7333525
2025-01-06,EURNZD,1.8412891
2025-01-06,EURPLN,4.2538234
2025-01-06,EURRUB,111.4151387
2025-01-06,EURSEK,11.4838946
2025-01-06,EURSGD,1.4163411
2025-01-06,EURTRY,36.6810124
2025-01-06,EURUSD,1.038975
2025-01-06,EURZAR,19.2815058
2025-01-06,FAUUSD,2636.405
2025-01-06,GAGUSD,0.96275
2025-01-06,GAUCNH,622.7693
2025-01-06,GAUUSD,84.7428
2025-01-06,GBPAUD,2.0042423
2025-01-06,GBPCAD,1.7953751
2025-01-06,GBPCHF,1.1325696
2025-01-06,GBPCNH,9.1985178
2025-01-06,GBPCZK,30.3176429
2025-01-06,GBPDKK,8.9877048
2025-01-06,GBPHKD,9.734411
2025-01-06,GBPHUF,501.46406
2025-01-06,GBPJPY,197.29482
2025-01-06,GBPMXN,25.4425343
2025-01-06,GBPNOK,14.1387476
2025-01-06,GBPNZD,2.2187625
2025-01-06,GBPPLN,5.1258782
2025-01-06,GBPSEK,13.8381496
2025-01-06,GBPSGD,1.706698
2025-01-06,GBPTRY,44.2008009
2025-01-06,GBPUSD,1.25197
2025-01-06,GBPZAR,23.2343097
2025-01-06,HKDCNH,0.9449486
2025-01-06,HKDJPY,20.26777
2025-01-06,HKDZAR,2.3868223
2025-01-06,INRJPY,1.8317632
2025-01-06,KCFUSD,316.95
2025-01-06,LAUHKD,24911.704
2025-01-06,MXNJPY,7.7545271
2025-01-06,NOKJPY,13.95419
2025-01-06,NOKSEK,0.9787394
2025-01-06,NZDCAD,0.8091786
2025-01-06,NZDCHF,0.510451
2025-01-06,NZDCNH,4.1457876
2025-01-06,NZDHUF,226.0107
2025-01-06,NZDJPY,88.92111
2025-01-06,NZDSEK,6.2368775
2025-01-06,NZDSGD,0.7692117
2025-01-06,NZDUSD,0.564265
2025-01-06,NZDZAR,10.4717427
2025-01-06,PLNJPY,38.48996
2025-01-06,SEKJPY,14.25731
2025-01-06,SGDJPY,115.60031
2025-01-06,TRYJPY,4.4636
2025-01-06,UKOUSD,76.036
2025-01-06,USDBRL,6.1524
2025-01-06,USDCAD,1.43404
2025-01-06,USDCHF,0.90463
2025-01-06,USDCLP,1015.66
2025-01-06,USDCNH,7.347235
2025-01-06,USDCOP,4361.69
2025-01-06,USDCZK,24.21595
2025-01-06,USDDKK,7.17885
2025-01-06,USDGHS,14.9195
2025-01-06,USDHKD,7.775275
2025-01-06,USDHUF,400.54
2025-01-06,USDIDR,16197.85
2025-01-06,USDILS,3.6353
2025-01-06,USDINR,86.0305
2025-01-06,USDJPY,157.5875
2025-01-06,USDKES,128.8
2025-01-06,USDKRW,1461.315
2025-01-06,USDMXN,20.322
2025-01-06,USDMYR,4.492
2025-01-06,USDNOK,11.2932
2025-01-06,USDPHP,58.146
2025-01-06,USDPLN,4.09425
2025-01-06,USDRON,4.787395
2025-01-06,USDRUB,107.23563
2025-01-06,USDSAR,3.754335
2025-01-06,USDSEK,11.0531
2025-01-06,USDSGD,1.36321
2025-01-06,USDTHB,34.629
2025-01-06,USDTRY,35.305
2025-01-06,USDTWD,32.772
2025-01-06,USDUGX,3679.0
2025-01-06,USDZAR,18.5582
2025-01-06,USDZMW,28.0
2025-01-06,USOUSD,73.0185
2025-01-06,USTUSD,0.99791
2025-01-06,XAGEUR,28.826969
2025-01-06,XAGSGD,40.8288
2025-01-06,XAGUSD,29.9505
2025-01-06,XALUSD,2490.7
2025-01-06,XAUAUD,4220.544
2025-01-06,XAUCNH,19370.2871
2025-01-06,XAUEUR,2537.50571
2025-01-06,XAUGBP,2105.8053
2025-01-06,XAUHKD,20498.774
2025-01-06,XAUJPY,415464.4729
2025-01-06,XAUSGD,3593.9737
2025-01-06,XAUTHB,91296.0687
2025-01-06,XAUTRY,93078.27853
2025-01-06,XAUUSD,2636.405
2025-01-06,XCUUSD,8968.9
2025-01-06,XNGUSD,3.4395
2025-01-06,XNIUSD,15223.25
2025-01-06,XPBUSD,1944.825
2025-01-06,XPDUSD,922.8
2025-01-06,XPTUSD,938.15
2025-01-06,XZNUSD,2896.075
2025-01-06,ZARJPY,8.49153
2025-01-06,ZARMXN,1.0950415
2025-01-06,ZCFUSD,460.75
2025-01-06,ZSFUSD,998.6
2025-01-06,ZWFUSD,546.0
2025-01-07,AUDCAD,0.8951211
2025-01-07,AUDCHF,0.5668037
2025-01-07,AUDCNH,4.5731682
2025-01-07,AUDDKK,4.4947319
2025-01-07,AUDHUF,250.31406
2025-01-07,AUDJPY,98.47248
2025-01-07,AUDNOK,7.0775549
2025-01-07,AUDNZD,1.105697
2025-01-07,AUDPLN,2.5669675
2025-01-07,AUDSEK,6.9281271
2025-01-07,AUDSGD,0.849891
2025-01-07,AUDUSD,0.623005
2025-01-07,AUDZAR,11.6449135
2025-01-07,BWPUSD,0.072
2025-01-07,CADCHF,0.6332145
2025-01-07,CADJPY,110.01023
2025-01-07,CADMXN,14.1522711
2025-01-07,CADSGD,0.9494703
2025-01-07,CADZAR,13.009316
2025-01-07,CCFUSD,10860.0
2025-01-07,CHFDKK,7.9299619
2025-01-07,CHFHUF,441.62389
2025-01-07,CHFJPY,173.73295
2025-01-07,CHFNOK,12.4867827
2025-01-07,CHFPLN,4.5288473
2025-01-07,CHFSEK,12.2231504
2025-01-07,CHFSGD,1.4994449
2025-01-07,CHFZAR,20.5448785
2025-01-07,CNHJPY,21.53266
2025-01-07,EURAUD,1.6598181
2025-01-07,EURCAD,1.4857383
2025-01-07,EURCHF,0.9407911
2025-01-07,EURCNH,7.5906275
2025-01-07,EURCZK,25.131487
2025-01-07,EURDKK,7.4604375
2025-01-07,EURGBP,0.8288448
2025-01-07,EURHKD,8.0418875
2025-01-07,EURHUF,415.47582
2025-01-07,EURILS,3.7819225
2025-01-07,EURJPY,163.44641
2025-01-07,EURMXN,21.0265708
2025-01-07,EURNOK,11.7474539
2025-01-07,EURNZD,1.835256
2025-01-07,EURPLN,4.2606992
2025-01-07,EURRUB,110.4909189
2025-01-07,EURSEK,11.499431
2025-01-07,EURSGD,1.4106644
2025-01-07,EURTRY,36.5326702
2025-01-07,EURUSD,1.034075
2025-01-07,EURZAR,19.3284387
2025-01-07,FAUUSD,2648.69
2025-01-07,GAGUSD,0.96595
2025-01-07,GAUCNH,625.0977
2025-01-07,GAUUSD,85.1458
2025-01-07,GBPAUD,2.0025682
2025-01-07,GBPCAD,1.7925411
2025-01-07,GBPCHF,1.1350631
2025-01-07,GBPCNH,9.1580812
2025-01-07,GBPCZK,30.3211025
2025-01-07,GBPDKK,9.0010071
2025-01-07,GBPHKD,9.7025257
2025-01-07,GBPHUF,501.27098
2025-01-07,GBPJPY,197.19786
2025-01-07,GBPMXN,25.3685275
2025-01-07,GBPNOK,14.1732863
2025-01-07,GBPNZD,2.2142337
2025-01-07,GBPPLN,5.1405275
2025-01-07,GBPSEK,13.874047
2025-01-07,GBPSGD,1.7019646
2025-01-07,GBPTRY,44.0766141
2025-01-07,GBPUSD,1.24761
2025-01-07,GBPZAR,23.3197335
2025-01-07,HKDCNH,0.9438863
2025-01-07,HKDJPY,20.32438
2025-01-07,HKDZAR,2.4034704
2025-01-07,INRJPY,1.8365781
2025-01-07,KCFUSD,318.2
2025-01-07,LAUHKD,25032.985
2025-01-07,MXNJPY,7.773327
2025-01-07,NOKJPY,13.91335
2025-01-07,NOKSEK,0.9788871
2025-01-07,NZDCAD,0.8095537
2025-01-07,NZDCHF,0.5126212
2025-01-07,NZDCNH,4.1360047
2025-01-07,NZDHUF,226.38576
2025-01-07,NZDJPY,89.05919
2025-01-07,NZDSEK,6.2658457
2025-01-07,NZDSGD,0.7686472
2025-01-07,NZDUSD,0.56345
2025-01-07,NZDZAR,10.5317398
2025-01-07,PLNJPY,38.36141
2025-01-07,SEKJPY,14.21343
2025-01-07,SGDJPY,115.86484
2025-01-07,TRYJPY,4.47398
2025-01-07,UKOUSD,76.922
2025-01-07,USDBRL,6.136455
2025-01-07,USDCAD,1.43678
2025-01-07,USDCHF,0.90979
2025-01-07,USDCLP,1006.8
2025-01-07,USDCNH,7.3405
2025-01-07,USDCOP,4361.25
2025-01-07,USDCZK,24.30335
2025-01-07,USDDKK,7.2146
2025-01-07,USDGHS,14.9195
2025-01-07,USDHKD,7.77689
2025-01-07,USDHUF,401.785
2025-01-07,USDIDR,16212.5
2025-01-07,USDILS,3.6573
2025-01-07,USDINR,86.0625
2025-01-07,USDJPY,158.0605
2025-01-07,USDKES,128.8
2025-01-07,USDKRW,1453.13
2025-01-07,USDMXN,20.3337
2025-01-07,USDMYR,4.49125
2025-01-07,USDNOK,11.36035
2025-01-07,USDPHP,58.3225
2025-01-07,USDPLN,4.1203
2025-01-07,USDRON,4.807995
2025-01-07,USDRUB,106.850005
2025-01-07,USDSAR,3.753905
2025-01-07,USDSEK,11.1205
2025-01-07,USDSGD,1.36418
2025-01-07,USDTHB,34.5495
2025-01-07,USDTRY,35.32884
2025-01-07,USDTWD,32.7225
2025-01-07,USDUGX,3681.0
2025-01-07,USDZAR,18.691525
2025-01-07,USDZMW,28.0
2025-01-07,USOUSD,73.918
2025-01-07,USTUSD,0.99791
2025-01-07,XAGEUR,29.057854
2025-01-07,XAGSGD,40.9909
2025-01-07,XAGUSD,30.048
2025-01-07,XALUSD,2521.45
2025-01-07,XAUAUD,4251.4747
2025-01-07,XAUCNH,19442.7089
2025-01-07,XAUEUR,2561.40996
2025-01-07,XAUGBP,2123.0112
2025-01-07,XAUHKD,20598.571
2025-01-07,XAUJPY,418653.2657
2025-01-07,XAUSGD,3613.2899
2025-01-07,XAUTHB,91510.9152
2025-01-07,XAUTRY,93575.14522
2025-01-07,XAUUSD,2648.69
2025-01-07,XCUUSD,8987.55
2025-01-07,XNGUSD,3.2355
2025-01-07,XNIUSD,15424.0
2025-01-07,XPBUSD,1969.9
2025-01-07,XPDUSD,929.975
2025-01-07,XPTUSD,949.715
2025-01-07,XZNUSD,2881.275
2025-01-07,ZARJPY,8.45627
2025-01-07,ZARMXN,1.0878567
2025-01-07,ZCFUSD,461.6
2025-01-07,ZSFUSD,999.7
2025-01-07,ZWFUSD,548.75
2025-01-08,AUDCAD,0.8936154
2025-01-08,AUDCHF,0.5662128
2025-01-08,AUDCNH,4.5702992
2025-01-08,AUDDKK,4.4941648
2025-01-08,AUDHUF,249.40374
2025-01-08,AUDJPY,98.41532
2025-01-08,AUDNOK,7.0866486
2025-01-08,AUDNZD,1.1081977
2025-01-08,AUDPLN,2.5753303
2025-01-08,AUDSEK,6.9293457
2025-01-08,AUDSGD,0.8499951
2025-01-08,AUDUSD,0.621505
2025-01-08,AUDZAR,11.7403165
2025-01-08,BWPUSD,0.0713
2025-01-08,CADCHF,0.6336202
2025-01-08,CADJPY,110.13162
2025-01-08,CADMXN,14.1811069
2025-01-08,CADSGD,0.9511867
2025-01-08,CADZAR,13.1379966
2025-01-08,CCFUSD,10771.75
2025-01-08,CHFDKK,7.9372362
2025-01-08,CHFHUF,440.47704
2025-01-08,CHFJPY,173.8133
2025-01-08,CHFNOK,12.5158748
2025-01-08,CHFPLN,4.5483434
2025-01-08,CHFSEK,12.2380589
2025-01-08,CHFSGD,1.5011937
2025-01-08,CHFZAR,20.7348126
2025-01-08,CNHJPY,21.53367
2025-01-08,EURAUD,1.6602602
2025-01-08,EURCAD,1.4836341
2025-01-08,EURCHF,0.9400606
2025-01-08,EURCNH,7.5878857
2025-01-08,EURCZK,25.120013
2025-01-08,EURDKK,7.4614828
2025-01-08,EURGBP,0.8346019
2025-01-08,EURHKD,8.0264056
2025-01-08,EURHUF,414.0751
2025-01-08,EURILS,3.7727897
2025-01-08,EURJPY,163.39503
2025-01-08,EURMXN,21.0395738
2025-01-08,EURNOK,11.7656805
2025-01-08,EURNZD,1.8398966
2025-01-08,EURPLN,4.2757183
2025-01-08,EURRUB,107.7132909
2025-01-08,EURSEK,11.5045167
2025-01-08,EURSGD,1.411213
2025-01-08,EURTRY,36.4610311
2025-01-08,EURUSD,1.03186
2025-01-08,EURZAR,19.4919799
2025-01-08,FAUUSD,2661.93
2025-01-08,GAGUSD,0.96835
2025-01-08,GAUCNH,629.3435
2025-01-08,GAUUSD,85.57455
2025-01-08,GBPAUD,1.9892841
2025-01-08,GBPCAD,1.7776549
2025-01-08,GBPCHF,1.1263581
2025-01-08,GBPCNH,9.0916234
2025-01-08,GBPCZK,30.0981989
2025-01-08,GBPDKK,8.9401705
2025-01-08,GBPHKD,9.6170474
2025-01-08,GBPHUF,496.13489
2025-01-08,GBPJPY,195.77602
2025-01-08,GBPMXN,25.2091147
2025-01-08,GBPNOK,14.0973572
2025-01-08,GBPNZD,2.2045201
2025-01-08,GBPPLN,5.1230635
2025-01-08,GBPSEK,13.7844371
2025-01-08,GBPSGD,1.6908817
2025-01-08,GBPTRY,43.6867363
2025-01-08,GBPUSD,1.23635
2025-01-08,GBPZAR,23.3548246
2025-01-08,HKDCNH,0.9453653
2025-01-08,HKDJPY,20.35719
2025-01-08,HKDZAR,2.4284818
2025-01-08,INRJPY,1.8369856
2025-01-08,KCFUSD,318.59
2025-01-08,LAUHKD,25163.585
2025-01-08,MXNJPY,7.7660808
2025-01-08,NOKJPY,13.88743
2025-01-08,NOKSEK,0.9778029
2025-01-08,NZDCAD,0.8063682
2025-01-08,NZDCHF,0.5109312
2025-01-08,NZDCNH,4.1240827
2025-01-08,NZDHUF,225.05346
2025-01-08,NZDJPY,88.80664
2025-01-08,NZDSEK,6.2528062
2025-01-08,NZDSGD,0.7670067
2025-01-08,NZDUSD,0.560825
2025-01-08,NZDZAR,10.5940628
2025-01-08,PLNJPY,38.21464
2025-01-08,SEKJPY,14.20269
2025-01-08,SGDJPY,115.78339
2025-01-08,TRYJPY,4.48136
2025-01-08,UKOUSD,75.9375
2025-01-08,USDBRL,6.144315
2025-01-08,USDCAD,1.437825
2025-01-08,USDCHF,0.911035
2025-01-08,USDCLP,1004.205
2025-01-08,USDCNH,7.3536
2025-01-08,USDCOP,4352.175
2025-01-08,USDCZK,24.3444
2025-01-08,USDDKK,7.2311
2025-01-08,USDGHS,14.9195
2025-01-08,USDHKD,7.77858
2025-01-08,USDHUF,401.29
2025-01-08,USDIDR,16264.85
2025-01-08,USDILS,3.6563
2025-01-08,USDINR,86.201
2025-01-08,USDJPY,158.35
2025-01-08,USDKES,128.8
2025-01-08,USDKRW,1458.1275
2025-01-08,USDMXN,20.38995
2025-01-08,USDMYR,4.5045
2025-01-08,USDNOK,11.4024
2025-01-08,USDPHP,58.6945
2025-01-08,USDPLN,4.1437
2025-01-08,USDRON,4.818105
2025-01-08,USDRUB,104.387505
2025-01-08,USDSAR,3.753845
2025-01-08,USDSEK,11.1493
2025-01-08,USDSGD,1.36764
2025-01-08,USDTHB,34.6445
2025-01-08,USDTRY,35.33525
2025-01-08,USDTWD,32.9135
2025-01-08,USDUGX,3692.0
2025-01-08,USDZAR,18.89014
2025-01-08,USDZMW,28.0
2025-01-08,USOUSD,72.8165
2025-01-08,USTUSD,0.99791
2025-01-08,XAGEUR,29.179346
2025-01-08,XAGSGD,41.1783
2025-01-08,XAGUSD,30.109
2025-01-08,XALUSD,2507.2
2025-01-08,XAUAUD,4283.0388
2025-01-08,XAUCNH,19574.7684
2025-01-08,XAUEUR,2579.7395
2025-01-08,XAUGBP,2153.0554
2025-01-08,XAUHKD,20706.035
2025-01-08,XAUJPY,421516.6155
2025-01-08,XAUSGD,3640.5619
2025-01-08,XAUTHB,92221.2339
2025-01-08,XAUTRY,94059.96203
2025-01-08,XAUUSD,2661.93
2025-01-08,XCUUSD,9055.0
2025-01-08,XNGUSD,3.3865
2025-01-08,XNIUSD,15456.0
2025-01-08,XPBUSD,1929.2
2025-01-08,XPDUSD,930.0
2025-01-08,XPTUSD,957.655
2025-01-08,XZNUSD,2827.525
2025-01-08,ZARJPY,8.38268
2025-01-08,ZARMXN,1.0793964
2025-01-08,ZCFUSD,458.15
2025-01-08,ZSFUSD,996.8
2025-01-08,ZWFUSD,541.75
2025-01-09,AUDCAD,0.891939
2025-01-09,AUDCHF,0.5649978
2025-01-09,AUDCNH,4.5578055
2025-01-09,AUDDKK,4.4884444
2025-01-09,AUDHUF,248.87783
2025-01-09,AUDJPY,97.97239
2025-01-09,AUDNOK,7.0611785
2025-01-09,AUDNZD,1.106478
2025-01-09,AUDPLN,2.5639358
2025-01-09,AUDSEK,6.9105537
2025-01-09,AUDSGD,0.8476655
2025-01-09,AUDUSD,0.6196
2025-01-09,AUDZAR,11.7219955
2025-01-09,BWPUSD,0.0713
2025-01-09,CADCHF,0.6334489
2025-01-09,CADJPY,109.84203
2025-01-09,CADMXN,14.2469817
2025-01-09,CADSGD,0.9503626
2025-01-09,CADZAR,13.1421496
2025-01-09,CCFUSD,10535.65
2025-01-09,CHFDKK,7.9441809
2025-01-09,CHFHUF,440.49349
2025-01-09,CHFJPY,173.40315
2025-01-09,CHFNOK,12.4977108
2025-01-09,CHFPLN,4.5379575
2025-01-09,CHFSEK,12.2311172
2025-01-09,CHFSGD,1.5002988
2025-01-09,CHFZAR,20.7469774
2025-01-09,CNHJPY,21.49552
2025-01-09,EURAUD,1.6622418
2025-01-09,EURCAD,1.4826182
2025-01-09,EURCHF,0.9391629
2025-01-09,EURCNH,7.5761746
2025-01-09,EURCZK,25.087737
2025-01-09,EURDKK,7.4608797
2025-01-09,EURGBP,0.8368135
2025-01-09,EURHKD,8.0157106
2025-01-09,EURHUF,413.69512
2025-01-09,EURILS,3.7640669
2025-01-09,EURJPY,162.8538
2025-01-09,EURMXN,21.1228348
2025-01-09,EURNOK,11.7373858
2025-01-09,EURNZD,1.8392339
2025-01-09,EURPLN,4.2618811
2025-01-09,EURRUB,105.5125926
2025-01-09,EURSEK,11.487011
2025-01-09,EURSGD,1.4090249
2025-01-09,EURTRY,36.4121229
2025-01-09,EURUSD,1.029925
2025-01-09,EURZAR,19.4847906
2025-01-09,FAUUSD,2670.24
2025-01-09,GAGUSD,0.96785
2025-01-09,GAUCNH,631.5181
2025-01-09,GAUUSD,85.8698
2025-01-09,GBPAUD,1.9863944
2025-01-09,GBPCAD,1.7717426
2025-01-09,GBPCHF,1.1223084
2025-01-09,GBPCNH,9.0535995
2025-01-09,GBPCZK,29.9800803
2025-01-09,GBPDKK,8.915821
2025-01-09,GBPHKD,9.5788491
2025-01-09,GBPHUF,494.36954
2025-01-09,GBPJPY,194.61181
2025-01-09,GBPMXN,25.241985
2025-01-09,GBPNOK,14.0262857
2025-01-09,GBPNZD,2.1979017
2025-01-09,GBPPLN,5.0929878
2025-01-09,GBPSEK,13.7270855
2025-01-09,GBPSGD,1.683798
2025-01-09,GBPTRY,43.5128272
2025-01-09,GBPUSD,1.23077
2025-01-09,GBPZAR,23.2845069
2025-01-09,HKDCNH,0.9451657
2025-01-09,HKDJPY,20.31683
2025-01-09,HKDZAR,2.4308251
2025-01-09,INRJPY,1.834479
2025-01-09,KCFUSD,316.25
2025-01-09,LAUHKD,25255.867
2025-01-09,MXNJPY,7.7098459
2025-01-09,NOKJPY,13.87479
2025-01-09,NOKSEK,0.9786686
2025-01-09,NZDCAD,0.8061064
2025-01-09,NZDCHF,0.5106272
2025-01-09,NZDCNH,4.1192013
2025-01-09,NZDHUF,224.92796
2025-01-09,NZDJPY,88.54437
2025-01-09,NZDSEK,6.2455412
2025-01-09,NZDSGD,0.7660934
2025-01-09,NZDUSD,0.559975
2025-01-09,NZDZAR,10.593971
2025-01-09,PLNJPY,38.21172
2025-01-09,SEKJPY,14.17721
2025-01-09,SGDJPY,115.57908
2025-01-09,TRYJPY,4.47252
2025-01-09,UKOUSD,76.936
2025-01-09,USDBRL,6.074535
2025-01-09,USDCAD,1.43954
2025-01-09,USDCHF,0.911875
2025-01-09,USDCLP,1011.385
2025-01-09,USDCNH,7.356045
2025-01-09,USDCOP,4353.64
2025-01-09,USDCZK,24.3588
2025-01-09,USDDKK,7.2441
2025-01-09,USDGHS,14.9195
2025-01-09,USDHKD,7.78281
2025-01-09,USDHUF,401.675
2025-01-09,USDIDR,16250.8
2025-01-09,USDILS,3.6547
2025-01-09,USDINR,86.1945
2025-01-09,USDJPY,158.122
2025-01-09,USDKES,128.8
2025-01-09,USDKRW,1458.27
2025-01-09,USDMXN,20.5091
2025-01-09,USDMYR,4.491
2025-01-09,USDNOK,11.39635
2025-01-09,USDPHP,58.4575
2025-01-09,USDPLN,4.13805
2025-01-09,USDRON,4.82825
2025-01-09,USDRUB,102.44687
2025-01-09,USDSAR,3.753915
2025-01-09,USDSEK,11.15325
2025-01-09,USDSGD,1.368085
2025-01-09,USDTHB,34.5625
2025-01-09,USDTRY,35.35415
2025-01-09,USDTWD,32.8795
2025-01-09,USDUGX,3689.0
2025-01-09,USDZAR,18.91865
2025-01-09,USDZMW,28.0
2025-01-09,USOUSD,73.7215
2025-01-09,USTUSD,0.99791
2025-01-09,XAGEUR,29.206496
2025-01-09,XAGSGD,41.1527
2025-01-09,XAGUSD,30.0805
2025-01-09,XALUSD,2547.45
2025-01-09,XAUAUD,4309.6191
2025-01-09,XAUCNH,19642.4056
2025-01-09,XAUEUR,2592.6548
2025-01-09,XAUGBP,2169.5686
2025-01-09,XAUHKD,20781.971
2025-01-09,XAUJPY,422223.6893
2025-01-09,XAUSGD,3653.1153
2025-01-09,XAUTHB,92290.17
2025-01-09,XAUTRY,94404.0655
2025-01-09,XAUUSD,2670.24
2025-01-09,XCUUSD,9118.0
2025-01-09,XNGUSD,3.4295
2025-01-09,XNIUSD,15506.25
2025-01-09,XPBUSD,1932.775
2025-01-09,XPDUSD,930.14
2025-01-09,XPTUSD,962.525
2025-01-09,XZNUSD,2858.9
2025-01-09,ZARJPY,8.358
2025-01-09,ZARMXN,1.0840678
2025-01-09,ZCFUSD,461.0
2025-01-09,ZSFUSD,999.65
2025-01-09,ZWFUSD,538.85
2025-01-10,AUDCAD,0.8865021
2025-01-10,AUDCHF,0.5633208
2025-01-10,AUDCNH,4.5250386
2025-01-10,AUDDKK,4.4762855
2025-01-10,AUDHUF,247.80672
2025-01-10,AUDJPY,96.93533
2025-01-10,AUDNOK,7.0530574
2025-01-10,AUDNZD,1.1060422
2025-01-10,AUDPLN,2.5599319
2025-01-10,AUDSEK,6.8976251
2025-01-10,AUDSGD,0.8429055
2025-01-10,AUDUSD,0.6146
2025-01-10,AUDZAR,11.7405502
2025-01-10,BWPUSD,0.07115
2025-01-10,CADCHF,0.6354422
2025-01-10,CADJPY,109.34585
2025-01-10,CADMXN,14.3608765
2025-01-10,CADSGD,0.9508217
2025-01-10,CADZAR,13.2436798
2025-01-10,CCFUSD,10214.0
2025-01-10,CHFDKK,7.9462449
2025-01-10,CHFHUF,439.90333
2025-01-10,CHFJPY,172.07836
2025-01-10,CHFNOK,12.5204977
2025-01-10,CHFPLN,4.5443586
2025-01-10,CHFSEK,12.2445762
2025-01-10,CHFSGD,1.496315
2025-01-10,CHFZAR,20.8416752
2025-01-10,CNHJPY,21.42199
2025-01-10,EURAUD,1.6667019
2025-01-10,EURCAD,1.4775348
2025-01-10,EURCHF,0.9388879
2025-01-10,EURCNH,7.5418905
2025-01-10,EURCZK,25.077747
2025-01-10,EURDKK,7.4606336
2025-01-10,EURGBP,0.8392328
2025-01-10,EURHKD,7.9773182
2025-01-10,EURHUF,413.01994
2025-01-10,EURILS,3.7788456
2025-01-10,EURJPY,161.56229
2025-01-10,EURMXN,21.2186943
2025-01-10,EURNOK,11.7553443
2025-01-10,EURNZD,1.8434427
2025-01-10,EURPLN,4.2666434
2025-01-10,EURRUB,103.3983988
2025-01-10,EURSEK,11.4962849
2025-01-10,EURSGD,1.4048722
2025-01-10,EURTRY,36.2683387
2025-01-10,EURUSD,1.024355
2025-01-10,EURZAR,19.5679975
2025-01-10,FAUUSD,2689.65
2025-01-10,GAGUSD,0.97775
2025-01-10,GAUCNH,636.6733
2025-01-10,GAUUSD,86.46895
2025-01-10,GBPAUD,1.9859828
2025-01-10,GBPCAD,1.7605779
2025-01-10,GBPCHF,1.1187455
2025-01-10,GBPCNH,8.9866486
2025-01-10,GBPCZK,29.8817517
2025-01-10,GBPDKK,8.8898257
2025-01-10,GBPHKD,9.5054888
2025-01-10,GBPHUF,492.13987
2025-01-10,GBPJPY,192.51189
2025-01-10,GBPMXN,25.2834418
2025-01-10,GBPNOK,14.0072504
2025-01-10,GBPNZD,2.1965807
2025-01-10,GBPPLN,5.0839806
2025-01-10,GBPSEK,13.6985644
2025-01-10,GBPSGD,1.6739957
